Drug,Experiment,Rank,Score,Source,Path
HEB5058,Baseline,3,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,4,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,5,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,6,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,7,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE01605 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,8,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE00911 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,9,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Baseline,10,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,1,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE16215 -[experiments]-> GEE04627 -[textmining]-> GEE11025 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,2,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE16139 -[experiments]-> GEE01051 -[textmining]-> GEE10509 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,3,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE16139 -[experiments]-> GEE01051 -[database]-> GEE10509 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,4,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[textmining]-> GEE07742 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,5,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,6,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,7,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,8,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,9,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE02514 -[interacts]-> GEE12952 -[is_associated_with]-> DM06
HEB5058,Exp1_NoDistinction,10,1.0000,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE01605 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp1_StrongDistinction,1,0.0100,DFS,HEB5058 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,2,0.0089,DFS,HEB5058 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,3,0.0081,DFS,HEB5058 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,4,0.0076,DFS,HEB5058 -[includes]-> INT36079 -[acts_on]-> GEE10627 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,5,0.0076,DFS,HEB5058 -[is_associated_with]-> GEE06681 -[covaries]-> GEE05994 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,6,0.0075,DFS,HEB5058 -[includes]-> INT05745 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,7,0.0074,DFS,HEB5058 -[is_associated_with]-> GEE01400 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,8,0.0074,DFS,HEB5058 -[is_associated_with]-> GEE00787 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,9,0.0074,DFS,HEB5058 -[includes]-> INT36080 -[acts_on]-> GEE03602 -[candidate_for]-> DM06
HEB5058,Exp1_StrongDistinction,10,0.0074,DFS,HEB5058 -[includes]-> INT04380 -[treats]-> TS2931 -[candidate_for]-> DM06
HEB5058,Exp2_NoDecay,1,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,2,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,3,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,4,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,5,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE01605 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,6,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE00911 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,7,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,8,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,9,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE01605 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_NoDecay,10,0.3253,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE00911 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp2_StrongDecay,1,0.1387,DFS,HEB5058 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,2,0.1234,DFS,HEB5058 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,3,0.1129,DFS,HEB5058 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,4,0.1059,DFS,HEB5058 -[includes]-> INT36079 -[acts_on]-> GEE10627 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,5,0.1058,DFS,HEB5058 -[is_associated_with]-> GEE06681 -[covaries]-> GEE05994 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,6,0.1036,DFS,HEB5058 -[includes]-> INT05745 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,7,0.1032,DFS,HEB5058 -[is_associated_with]-> GEE01400 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,8,0.1032,DFS,HEB5058 -[is_associated_with]-> GEE00787 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,9,0.1031,DFS,HEB5058 -[includes]-> INT36080 -[acts_on]-> GEE03602 -[candidate_for]-> DM06
HEB5058,Exp2_StrongDecay,10,0.1028,DFS,HEB5058 -[includes]-> INT04380 -[treats]-> TS2931 -[candidate_for]-> DM06
HEB5058,Exp3_NoBonus,1,0.1905,DFS,HEB5058 -[is_associated_with]-> GEE06681 -[covaries]-> GEE05994 -[candidate_for]-> DM06
HEB5058,Exp3_NoBonus,2,0.1387,DFS,HEB5058 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5058,Exp3_NoBonus,3,0.1241,Rule,HEB5058 -[is_associated_with]-> GEE12447 -[textmining]-> GEE11139 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,4,0.1241,Rule,HEB5058 -[is_associated_with]-> GEE12074 -[textmining]-> GEE13767 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,5,0.1241,Rule,HEB5058 -[is_associated_with]-> GEE11459 -[textmining]-> GEE11139 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,6,0.1241,Rule,HEB5058 -[is_associated_with]-> GEE10606 -[textmining]-> GEE15632 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,7,0.1234,DFS,HEB5058 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5058,Exp3_NoBonus,8,0.1186,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,9,0.1186,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_NoBonus,10,0.1186,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,1,0.6937,DFS,HEB5058 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5058,Exp3_HighBonus,2,0.6171,DFS,HEB5058 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5058,Exp3_HighBonus,3,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,4,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,5,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,6,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,7,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE01605 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,8,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE00911 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,9,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp3_HighBonus,10,0.5928,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments]-> GEE02738 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp4_NoISI,1,0.2904,DFS,HEB5058 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,2,0.2619,DFS,HEB5058 -[includes]-> INT36079 -[acts_on]-> GEE10627 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,3,0.2497,DFS,HEB5058 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,4,0.2445,DFS,HEB5058 -[includes]-> INT36080 -[acts_on]-> GEE03602 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,5,0.2390,DFS,HEB5058 -[includes]-> INT36080 -[acts_on]-> GEE00335 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,6,0.2351,DFS,HEB5058 -[includes]-> INT05745 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,7,0.2222,DFS,HEB5058 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5058,Exp4_NoISI,8,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments_transferred]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp4_NoISI,9,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE07619 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB5058,Exp4_NoISI,10,0.2134,Rule,HEB5058 -[is_associated_with]-> GEE11514 -[experiments_transferred]-> GEE03064 -[experiments]-> GEE15420 -[is_associated_with]-> DM06
HEB1435,Baseline,1,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05772 -[experiments]-> GEE16564 -[is_associated_with]-> DM06
HEB1435,Baseline,2,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE00401 -[experiments]-> GEE09873 -[is_associated_with]-> DM06
HEB1435,Baseline,3,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE04495 -[experiments]-> GEE00209 -[experiments]-> GEE06982 -[is_associated_with]-> DM06
HEB1435,Baseline,4,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE02617 -[experiments]-> GEE11508 -[is_associated_with]-> DM06
HEB1435,Baseline,5,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE01290 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Baseline,6,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE00851 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Baseline,7,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE07742 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Baseline,8,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE05078 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Baseline,9,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE03403 -[experiments]-> GEE07592 -[is_associated_with]-> DM06
HEB1435,Baseline,10,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE03720 -[experiments]-> GEE17349 -[experiments]-> GEE11675 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,1,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments_transferred]-> GEE01357 -[regulates]-> GEE10807 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,2,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05772 -[experiments]-> GEE16564 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,3,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05757 -[textmining]-> GEE11508 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,4,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE03956 -[regulates]-> GEE15500 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,5,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE02420 -[interacts]-> GEE16579 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,6,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE00401 -[experiments]-> GEE09873 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,7,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE00351 -[interacts]-> GEE15632 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,8,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04837 -[textmining]-> GEE10314 -[experiments]-> GEE07134 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,9,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04793 -[experiments]-> GEE04706 -[textmining]-> GEE11025 -[is_associated_with]-> DM06
HEB1435,Exp1_NoDistinction,10,1.0000,Rule,HEB1435 -[is_associated_with]-> GEE04793 -[experiments]-> GEE04706 -[homology]-> GEE11025 -[is_associated_with]-> DM06
HEB1435,Exp1_StrongDistinction,1,0.0076,DFS,HEB1435 -[is_associated_with]-> GEE00186 -[experiments]-> GEE13532 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,2,0.0074,DFS,HEB1435 -[is_associated_with]-> GEE00787 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,3,0.0070,DFS,HEB1435 -[is_associated_with]-> GEE07684 -[experiments]-> GEE10375 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,4,0.0066,DFS,HEB1435 -[is_associated_with]-> GEE13453 -[coexpression]-> GEE03168 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,5,0.0065,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[textmining]-> GEE15052 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,6,0.0063,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[homology]-> GEE17195 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,7,0.0059,DFS,HEB1435 -[includes]-> INT00242 -[regulates]-> GEE04601 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,8,0.0058,DFS,HEB1435 -[includes]-> INT07246 -[acts_on]-> GEE06578 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,9,0.0057,DFS,HEB1435 -[includes]-> INT40721 -[treats]-> TS0773 -[candidate_for]-> DM06
HEB1435,Exp1_StrongDistinction,10,0.0056,DFS,HEB1435 -[includes]-> INT07085 -[treats]-> TS0954 -[candidate_for]-> DM06
HEB1435,Exp2_NoDecay,1,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05772 -[experiments]-> GEE16564 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,2,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE00401 -[experiments]-> GEE09873 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,3,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE04495 -[experiments]-> GEE00209 -[experiments]-> GEE06982 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,4,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE02617 -[experiments]-> GEE11508 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,5,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE01290 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,6,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE00851 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,7,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE07742 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,8,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE05078 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,9,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE03403 -[experiments]-> GEE07592 -[is_associated_with]-> DM06
HEB1435,Exp2_NoDecay,10,0.3253,Rule,HEB1435 -[is_associated_with]-> GEE03720 -[experiments]-> GEE17349 -[experiments]-> GEE11675 -[is_associated_with]-> DM06
HEB1435,Exp2_StrongDecay,1,0.1051,DFS,HEB1435 -[is_associated_with]-> GEE00186 -[experiments]-> GEE13532 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,2,0.1032,DFS,HEB1435 -[is_associated_with]-> GEE00787 -[experiments_transferred]-> GEE02214 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,3,0.0967,DFS,HEB1435 -[is_associated_with]-> GEE07684 -[experiments]-> GEE10375 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,4,0.0918,DFS,HEB1435 -[is_associated_with]-> GEE13453 -[coexpression]-> GEE03168 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,5,0.0899,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[textmining]-> GEE15052 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,6,0.0882,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[homology]-> GEE17195 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,7,0.0821,DFS,HEB1435 -[includes]-> INT00242 -[regulates]-> GEE04601 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,8,0.0801,DFS,HEB1435 -[includes]-> INT07246 -[acts_on]-> GEE06578 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,9,0.0786,DFS,HEB1435 -[includes]-> INT40721 -[treats]-> TS0773 -[candidate_for]-> DM06
HEB1435,Exp2_StrongDecay,10,0.0784,DFS,HEB1435 -[includes]-> INT07085 -[treats]-> TS0954 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,1,0.1652,DFS,HEB1435 -[is_associated_with]-> GEE13453 -[coexpression]-> GEE03168 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,2,0.1618,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[textmining]-> GEE15052 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,3,0.1587,DFS,HEB1435 -[is_associated_with]-> GEE11375 -[homology]-> GEE17195 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,4,0.1364,DFS,HEB1435 -[is_associated_with]-> GEE05103 -[database]-> GEE10978 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,5,0.1361,DFS,HEB1435 -[is_associated_with]-> GEE05103 -[textmining]-> GEE25384 -[candidate_for]-> DM06
HEB1435,Exp3_NoBonus,6,0.1241,Rule,HEB1435 -[is_associated_with]-> GEE04837 -[textmining]-> GEE13767 -[is_associated_with]-> DM06
HEB1435,Exp3_NoBonus,7,0.1241,Rule,HEB1435 -[is_associated_with]-> GEE04438 -[textmining]-> GEE08031 -[is_associated_with]-> DM06
HEB1435,Exp3_NoBonus,8,0.1241,Rule,HEB1435 -[is_associated_with]-> GEE02971 -[interacts]-> GEE12801 -[is_associated_with]-> DM06
HEB1435,Exp3_NoBonus,9,0.1241,Rule,HEB1435 -[is_associated_with]-> GEE02971 -[interacts]-> GEE12624 -[is_associated_with]-> DM06
HEB1435,Exp3_NoBonus,10,0.1241,Rule,HEB1435 -[is_associated_with]-> GEE02971 -[interacts]-> GEE11508 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,1,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05772 -[experiments]-> GEE16564 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,2,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE00401 -[experiments]-> GEE09873 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,3,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE04495 -[experiments]-> GEE00209 -[experiments]-> GEE06982 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,4,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE02617 -[experiments]-> GEE11508 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,5,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE01290 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,6,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03899 -[experiments]-> GEE00851 -[experiments]-> GEE02648 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,7,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE07742 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,8,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE05078 -[experiments]-> GEE11048 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,9,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03793 -[experiments]-> GEE03403 -[experiments]-> GEE07592 -[is_associated_with]-> DM06
HEB1435,Exp3_HighBonus,10,0.5928,Rule,HEB1435 -[is_associated_with]-> GEE03720 -[experiments]-> GEE17349 -[experiments]-> GEE11675 -[is_associated_with]-> DM06
HEB1435,Exp4_NoISI,1,0.2134,Rule,HEB1435 -[is_associated_with]-> GEE04859 -[experiments]-> GEE05772 -[experiments]-> GEE16564 -[is_associated_with]-> DM06
